,KOD,NAME
20491,722692,"ПРОКАТ ПЛОСКИЙ ИЗ ПРОЧИХ ЛЕГИРОВАННЫХ СТАЛЕЙ, ШИРИНОЙ МЕНЕЕ 600 ММ:БЕЗ ДАЛЬНЕЙШЕЙ ОБРАБОТКИ, КРОМЕ ХОЛОДНОЙ ПРОКАТКИ (ОБЖАТИЯ В ХОЛОДНОМ СОСТОЯНИИ)"
20494,722699,"ПРОКАТ ПЛОСКИЙ ИЗ ПРОЧИХ ЛЕГИРОВАННЫХ СТАЛЕЙ, ШИРИНОЙ МЕНЕЕ 600 ММ ПРОЧИЙ"
20502,722710,"ПРУТКИ ГОРЯЧЕКАТАНЫЕ ИЗ БЫСТРОРЕЖУЩЕЙ СТАЛИ, В СВОБОДНО СМОТАННЫХ БУХТАХ ИЗ ПРОЧИХ ЛЕГИРОВАННЫХ СТАЛЕЙ"
20505,722720,"ПРУТКИ ГОРЯЧЕКАТАНЫЕ ИЗ КРЕМНЕМАРГАНЦОВИСТОЙ СТАЛИ, В СВОБОДНО СМОТАННЫХ БУХТАХ"
20508,722790,"ПРОЧИЕ ПРУТКИ ГОРЯЧЕКАТАНЫЕ, В СВОБОДНО СМОТАННЫХ БУХТАХ, ИЗ ПРОЧИХ ЛЕГИРОВАННЫХ СТАЛЕЙ"
20516,722810,ПРУТКИ ИЗ БЫСТРОРЕЖУЩЕЙ СТАЛИ
20523,722820,"ПРУТКИ ИЗ КРЕМНЕМАРГАНЦОВИСТОЙ СТАЛИ, БЕЗ ДАЛЬНЕЙШЕЙ ОБРАБОТКИ, КРОМЕ ГОРЯЧЕЙ ПРОКАТКИ, ГОРЯЧЕГО ВОЛОЧЕНИЯ ИЛИ ЭКСТРУДИРОВАНИЯ"
20530,722830,"ПРУТКИ ПРОЧИЕ ИЗ ЛЕГИРОВАННЫХ СТАЛЕЙ, БЕЗ ДАЛЬНЕЙШЕЙ ОБРАБОТКИ КРОМЕ ГОРЯЧЕЙ ПРОКАТКИ, ГОРЯЧЕГО ВОЛОЧЕНИЯ ИЛИ ЭКСТРУДИРОВАНИЯ"
20545,722840,"ПРОЧИЕ ПРУТКИ ИЗ ЛЕГИРОВАННЫХ СТАЛЕЙ, БЕЗ ДАЛЬНЕЙШЕЙ ОБРАБОТКИ, КРОМЕ КОВКИ"
20550,722850,"ПРОЧИЕ ПРУТКИ ИЗ ЛЕГИРОВАННЫХ СТАЛЕЙ, БЕЗ ДАЛЬНЕЙШЕЙ ОБРАБОТКИ, КРОМЕ ХОЛОДНОЙ ДЕФОРМАЦИИ ИЛИ ОТДЕЛКИ В ХОЛОДНОМ СОСТОЯНИИ"
20561,722860,ПРОЧИЕ ПРУТКИ ИЗ ПРОЧИХ ЛЕГИРОВАННЫХ СТАЛЕЙ
20566,722870,"УГОЛКИ, ФАСОННЫЕ И СПЕЦИАЛЬНЫЕ ПРОФИЛИ"
20571,722880,ПРУТКИ ПУСТОТЕЛЫЕ ДЛЯ БУРОВЫХ РАБОТ
20575,722920,ПРОВОЛОКА ИЗ КРЕМНЕМАРГАНЦОВИСТОЙ СТАЛИ
20578,722990,ПРОЧАЯ ПРОВОЛОКА ИЗ ПРОЧИХ ЛЕГИРОВАННЫХ СТАЛЕЙ
20587,730110,"КОНСТРУКЦИИ ШПУНТОВЫЕ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, СВЕРЛЕНЫЕ ИЛИ НЕСВЕРЛЕНЫЕ, ПЕРФОРИРОВАННЫЕ ИЛИ НЕПЕРФОРИРОВАННЫЕ, МОНОЛИТНЫЕ ИЛИ ИЗГОТОВЛЕННЫЕ  ИЗ СБОРНЫХ ЭЛЕМЕНТОВ"
20590,730120,"УГОЛКИ, ФАСОННЫЕ И СПЕЦИАЛЬНЫЕ ПРОФИЛИ СВАРНЫЕ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20594,730210,"РЕЛЬСЫ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ЖЕЛЕЗНОДОРОЖНЫХ ИЛИ ТРАМВАЙНЫХ ПУТЕЙ"
20607,730230,"РЕЛЬСЫ ПЕРЕВОДНЫЕ, КРЕСТОВИНЫ ГЛУХОГО ПЕРЕСЕЧЕНИЯ, ПЕРЕВОДНЫЕ ШТАНГИ И ПРОЧИЕ ПОПЕРЕЧНЫЕ СОЕДИНЕНИЯ,ИЗ ЧЕРНЫХ МЕТАЛЛОВ,ИСПОЛЬЗУЕМЫЕ ДЛЯ ЖЕЛЕЗНОДОРОЖНЫХ ИЛИ ТРАМВАЙНЫХ ПУТЕЙ"
20610,730240,НАКЛАДКИ СТЫКОВЫЕ И ПОДКЛАДКИ ОПОРНЫЕ
20613,730290,"ИЗДЕЛИЯ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ЖЕЛЕЗНОДОРОЖНЫХ ИЛИ ТРАМВАЙНЫХ ПУТЕЙ, ПРОЧИЕ"
20617,730300,"ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПУСТОТЕЛЫЕ, ИЗ ЧУГУННОГО ЛИТЬЯ"
20623,730411,ТРУБЫ ДЛЯ НЕФТЕ- ИЛИ ГАЗОПРОВОДОВ ИЗ КОРРОЗИОННОСТОЙКОЙ СТАЛИ
20629,730419,ТРУБЫ ДЛЯ НЕФТЕ- ИЛИ ГАЗОПРОВОДОВ ПРОЧИЕ
20642,730422,ТРУБЫ ОБСАДНЫЕ  НАСОСНО-КОМПРЕССОРНЫЕ И БУРИЛЬНЫЕБ ИСПОЛЬЗУЕМЫЕ ПРИ БУРЕННИИ НЕФТЯНЫХ ИЛИ ГАЗОВЫХ СКВАЖИН ТРУБЫ БУРИЛЬНЫЕ ИЗ КОРРОЗИОННОСТОЙКОЙ   СТАЛИ
20647,730423,ТРУБЫ ИСПОЛЬЗУЕМЫЕ ПРИ БУРЕНИИ НЕФТЯНЫХ ИЛИ ГАЗОВЫХ СКВАЖИН ПРОЧИЕ
20652,730424,"ПРОЧИЕ ТРУБЫ ОБСАДНЫЕ, НАСОСНО-КОМПРЕССОРНЫЕ И БУРИЛЬНЫЕ ОБЫЧНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ БУРЕНИИ НЕФТЯНЫХ ИЛИ ГАЗОВЫХ СКВАЖИН, ИЗ КОРРОЗИОННОСТОЙКОЙ СТАЛИ"
20661,730429,"ПРОЧИЕ ТРУБЫ ОБСАДНЫЕ, НАСОСНО-КОМПРЕССОРНЫЕ И БУРИЛЬНЫЕ ДЛЯ БУРЕНИЯ НЕФТЯНЫХ ИЛИ ГАЗОВЫХ СКВАЖИН, ИЗ ЧЕРНЫХ МЕТАЛЛОВ (КРОМЕ ЧУГУННОГО ЛИТЬЯ)"
20676,730431,"ПРОЧИЕ ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПУСТОТЕЛЫЕ, БЕСШОВНЫЕ, КРУГЛОГО СЕЧЕНИЯ  ИЗ ЖЕЛЕЗА ИЛИ НЕЛЕГИРОВАННОЙ СТАЛИ, ХОЛОДНОТЯНУТЫЕ ИЛИ ХОЛОДНОКАТАНЫЕ  (ОБЖАТЫЕ В ХОЛОДНОМ СОСТОЯНИИ)"
20684,730439,"ПРОЧИЕ ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПУСТОТЕЛЫЕ, БЕСШОВНЫЕ, КРУГЛОГО СЕЧЕНИЯ ИЗ ЖЕЛЕЗА ИЛИ НЕЛЕГИРОВАННОЙ СТАЛИ"
20701,730441,"ТРУБЫ ПРОЧИЕ, КРУГЛОГО ПОПЕРЕЧНОГО СЕЧЕНИЯ ИЗ КОРРОЗИОННОСТОЙКОЙ СТАЛИ, ХОЛОДНОТЯНУТЫЕ ИЛИ ХОЛОДНОКАТАНЫЕ (ОБЖАТЫЕ В ХОЛОДНОМ СОСТОЯНИИ)"
20706,730449,"ПРОЧИЕ ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПУСТОТЕЛЫЕ, БЕСШОВНЫЕ, КРУГЛОГО СЕЧЕНИЯ, ИЗ КОРРОЗИОННОСТОЙКОЙ [НЕРЖАВЕЮЩЕЙ] СТАЛИ"
20717,730451,"ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПУСТОТЕЛЫЕ, БЕСШОВНЫЕ, ПРОЧИЕ, КРУГЛОГО СЕЧЕНИЯ ИЗ ПРОЧЕЙ ЛЕГИРОВАННОЙ СТАЛИ, ХОЛОДНОТЯНУТЫЕ ИЛИ ХОЛОДНОКАТАНЫЕ (ОБЖАТЫЕ ВХОЛОДНОМ СОСТОЯНИИ)"
20728,730459,"ПРОЧИЕ ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПУСТОТЕЛЫЕ, БЕСШОВНЫЕ, КРУГЛОГО СЕЧЕНИЯ ИЗ ПРОЧЕЙ ЛЕГИРОВАННОЙ СТАЛИ"
20742,730490,"ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПОЛЫЕ, БЕСШОВНЫЕ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ (КРОМЕ ЧУГУННОГО ЛИТЬЯ): ПРОЧИЕ"
20747,730511,"ТРУБЫ ДЛЯ НЕФТЕ-И ГАЗОПРОВОДОВ ПРЯМОШОВНЫЕ, ИЗГОТОВЛЕННЫЕ МЕТОДОМ        ДУГОВОЙ СВАРКИ ПОД ФЛЮСОМ"
20754,730512,ТРУБЫ ДЛЯ НЕФТЕ- И ГАЗОПРОВОДОВ ПРОЧИЕ СВАРНЫЕ ПРЯМОШОВНЫЕ
20757,730519,"ПРОЧИЕ ТРУБЫ ДЛЯ НЕФТЕ- И ГАЗОПРОВОДОВ С КРУГЛЫМ СЕЧЕНИЕМ, ВНЕШНИЙ ДИАМЕТР КОТОРЫХ БОЛЕЕ 406,4 ММ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20760,730520,"ТРУБЫ ОБСАДНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ БУРЕНИИ НЕФТЯНЫХ ИЛИ ГАЗОВЫХ СКВАЖИН"
20763,730531,"ПРОЧИЕ СВАРНЫЕ ТРУБЫ ПРЯМОШОВНЫЕ,С КРУГЛЫМ СЕЧЕНИЕМ,ВНЕШНИЙ ДИАМЕТР КОТОРЫХ БОЛЕЕ 406,4 ММ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20766,730539,"ПРОЧИЕ ТРУБЫ СВАРНЫЕ С КРУГЛЫМ СЕЧЕНИЕМ, ВНЕШНИЙ ДИАМЕТР КОТОРЫХ БОЛЕЕ 406,4 ММ ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20769,730590,"ПРОЧИЕ ТРУБЫ И ТРУБКИ С КРУГЛЫМ СЕЧЕНИЕМ, ВНЕШНИЙ ДИАМЕТР КОТОРЫХ БОЛЕЕ 406,4 ММ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ ПРОЧИЕ"
20773,730611,"ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПОЛЫЕ ПРОЧИЕ СВАРНЫЕ, ИЗ КОРРОЗИОННОСТОЙКОЙ СТАЛИ"
20778,730619,"ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПОЛЫЕ ПРОЧИЕ"
20783,730621,"ТРУБЫ ОБСАДНЫЕ И НАСОСНО-КОМПРЕССОРНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ БУРЕНИИ НЕФТЯНЫХ ИЛИ ГАЗОВЫХ СКВАЖИН, СВАРНЫЕ, ИЗ КОРРОЗИОННОСТОЙКОЙ СТАЛИ"
20786,730629,"ТРУБЫ ОБСАДНЫЕ И НАСОСНО-КОМПРЕССОРНЫЕ, ИСПОЛЬЗУЕМЫЕ ПРИ БУРЕНИИ НЕФТЯНЫХ ИЛИ ГАЗОВЫХ СКВАЖИН, ПРОЧИЕ"
20789,730630,"ТРУБЫ, ТРУБКИ,И ПРОФИЛИ ПРОЧИЕ СВАРНЫЕ, КРУГЛОГО СЕЧЕНИЯ, ИЗ ЖЕЛЕЗА ИЛИ НЕЛЕГИРОВАННОЙ СТАЛИ"
20810,730640,"ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПРОЧИЕ СВАРНЫЕ, КРУГЛОГО СЕЧЕНИЯ ИЗ КОРРОЗИОННОСТОЙКОЙ СТАЛИ"
20818,730650,"ТРУБЫ, ТРУБКИ И ПРОФИЛИ ПРОЧИЕ СВАРНЫЕ, КРУГЛОГО СЕЧЕНИЯ, ИЗ ПРОЧЕЙ ЛЕГИРОВАННОЙ СТАЛИ"
20825,730661,КВАДРАТНОГО ИЛИ ПРЯМОУГОЛЬНОГО ПОПЕРЕЧНОГО СЕЧЕНИЯ
20835,730669,ПРОЧЕГО НЕКРУГЛОГО ПОПЕРЕЧНОГО СЕЧЕНИЯ
20842,730690,"ПРОЧИЕ ТРУБЫ И ТРУБКИ, ПРОФИЛИ ПОЛЫЕ(НАПРИМЕР,С ОТРЫТЫМ ШВОМ ИЛИ СВАРНЫЕ,КЛЕПАНЫЕ ИЛИ СОЕДИНЕННЫЕ АНАЛОГИЧНЫМ СПОСОБОМ),ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20847,730711,"ФИТИНГИ ДЛЯ ТРУБ ИЛИ ТРУБОК, ЛИТЫЕ, ИЗ НЕКОВКОГО ЧУГУНА"
20852,730719,"ПРОЧИЕ ФИТИНГИ ЛИТЫЕ ДЛЯ ТРУБ ИЛИ ТРУБОК, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20857,730721,ПРОЧИЕ ФЛАНЦЫ ИЗ КОРРОЗИОННОСТОЙКОЙ СТАЛИ
20861,730722,"КОЛЕНА, ОТВОДЫ И СГОНЫ, СНАБЖЕННЫЕ РЕЗЬБОЙ"
20866,730723,"ФИТИНГИ ДЛЯ ТРУБ ИЛИ ТРУБОК ПРОЧИЕ, ИЗ КОРРОЗИОННОСТОЙКОЙ  СТАЛИ ДЛЯ СВАРКИ ВСТЫК ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20871,730729,ПРОЧИЕ ФИТИНГИ ДЛЯ ТРУБ ИЛИ ТРУБОК ИЗ КОРРОЗИОННОСТОЙКОЙ [НЕРЖАВЕЮЩЕЙ] СТАЛИ
20878,730791,ПРОЧИЕ ФЛАНЦЫ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
20881,730792,"КОЛЕНА, ОТВОДЫ И СГОНЫ, СНАБЖЕННЫЕ РЕЗЬБОИ ЙЗ ЧЕРНЫХ МЕТАЛЛОВ"
20886,730793,ПРОЧИЕ ФИТИНГИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ ДЛЯ СВАРКИ ВСТЫК
20895,730799,"ПРОЧИЕ ФИТИНГИ ДЛЯ ТРУБ ИЛИ ТРУБОК, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20902,730810,МОСТЫ И СЕКЦИИ МОСТОВ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
20905,730820,БАШНИ И РЕШЕТЧАТЫЕ МАЧТЫ
20908,730830,"ДВЕРИ, ОКНА И ИХ РАМЫ, ПОРОГИ ДЛЯ ДВЕРЕЙ ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20911,730840," ОБОРУДОВАНИЕ ДЛЯ МЕТАЛЛИЧЕСКИХ СТРОИТЕЛЬНЫХ ЛЕСОВ, ОПАЛУБОК, ПОДПОРНЫХ СТЕНОК ИЛИ ШАХТНОЙ КРЕПИ:"
20915,730890,ПРОЧИЕ МЕТАЛЛОКОНСТРУКЦИИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ (КРОМЕ СБОРНЫХ СТРОИТЕЛЬНЫХ КОНСТРУКЦИЙ ТОВАРНОЙ ПОЗИЦИИ 9406) И ИХ ЧАСТИ
20924,730900,"РЕЗЕРВУАРЫ, ЦИСТЕРНЫ, СОСУДЫ, БАКИ И АНАЛОГ. ЕМКОСТИ ИЗ ЧЕРН. МЕТ., ДЛЯ ЛЮБ., ВЕЩ-В (КР. СЖАТ.ИЛИ СЖИЖ. ГАЗА) ВМЕСТИМОСТЬЮ БОЛЕЕ 300 Л, С ОБЛИЦОВКОЙ ИЛИ ТЕРМОИЗ. ИЛИ БЕЗ НИХ, НО БЕЗ МЕХАНИЧ. ОБОРУД."
20936,731010,"ЦИСТЕРНЫ, БОЧКИ, БАРАБАНЫ, КАНИСТРЫ,  ЯЩИКИ И АНАЛОГИЧНЫЕ ЕМКОСТИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ ДЛЯ ЛЮБЫХ ВЕЩЕСТВ (КРОМЕ СЖАТОГО ИЛИ СЖИЖЕННОГО ГАЗА) ВМЕСТИМОСТЬЮ 50 Л ИЛИ БОЛЕЕ"
20939,731021,"БАНКИ КОНСЕРВНЫЕ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, ДЛЯ ЛЮБЫХ ВЕЩЕСТВ (КРОМЕ СЖАТОГО  ИЛИ  СЖИЖЕННОГО ГАЗА), ЗАКРЫВАЕМЫЕ ПАЙКОЙ ИЛИ ОТБОРТОВКОЙ, ВМЕСТИМОСТЬЮ МЕНЕЕ 50 Л"
20950,731029,"ПРОЧИЕ ЕМКОСТИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ ДЛЯ ЛЮБЫХ ВЕЩЕСТВ (КРОМЕ СЖАТОГО ИЛИ СЖИЖЕННОГО ГАЗА), ВМЕСТИМОСТЬЮ МЕНЕЕ 50 Л"
20956,731100,"ЕМКОСТИ ДЛЯ СЖАТОГО ИЛИ СЖИЖЕННОГО ГАЗА, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
20970,731210,"КРУЧЕНАЯ ПРОВОЛОКА, ТРОСЫ, КАНАТЫ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, БЕЗ ЭЛЕКТРИЧЕСКОЙ ИЗОЛЯЦИИ"
21007,731290,"СКРУЧЕННАЯ ПРОВОЛОКА, ТРОСЫ, КАНАТЫ, ПЛЕТЕНЫЕ ШНУРЫ, СТРОПЫ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ, БЕЗ ЭЛЕКТРИЧЕСКОЙ ИЗОЛЯЦИИ, ПРОЧИЕ"
21012,731300,"ПРОВОЛОКА КОЛЮЧАЯ ИЗ ЧЕРНЫХ МЕТАЛЛОВ; СКРУЧЕННАЯ ОБРУЧНАЯ СТАЛЬ ИЛИ ОДИНАРНАЯ ПЛОСКАЯ ПРОВОЛОКА, КОЛЮЧАЯ ИЛИ НЕ КОЛЮЧАЯ, СВОБОДНО СКРУЧЕННАЯ ДВОЙНАЯ ПРОВОЛОКА ДЛЯ ОГРАЖДЕНИЯ"
21016,731412,БЕЗКОНЕЧНЫЕ ЛЕНТЫ ИЗ КОРРОЗИННОСТОЙКОЙ СТАЛИ ДЛЯ  МАШИН ИЗ ЧЕРНЫХ МЕТАЛЛОВ
21019,731414,ПРОЧИЕ ПЛЕТЕНЫЕ ТКАНИ ИЗ КОРРОЗИОННОСТОЙКОЙ СТАЛИ
21022,731419,ПРОЧАЯ МЕТАЛЛИЧЕСКАЯ ТКАНЬ ИЗ ЧЕРНОГО МЕТАЛЛА
21025,731420,"РЕШЕТКИ, СЕТКИ И ОГРАЖДЕНИЯ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, СВАРЕННЫЕ В МЕСТАХ ПЕРЕСЕЧЕНИЯ, ИЗ ПРОВОЛОКИ С МАКСИМАЛЬНЫМ РАЗМЕРОМ ПОПЕРЕЧНОГО СЕЧЕНИЯ 3 ММ ИЛИ БОЛЕЕ, С ЯЧЕЙКАМИ РАЗМЕРОМ 100 СМ2 ИЛИ БОЛЕЕ"
21030,731431,"ПРОЧИЕ ОЦИНКОВАННЫЕ  РЕШЕТКИ, СЕТКИ И ОГРАЖДЕНИЯ, СВАРЕННЫЕ В МЕСТАХ ПЕРЕСЕЧЕНИЯ"
21033,731439,"ПРОЧИЕ РЕШЕТКИ, СЕТКИ И ОГРАЖДЕНИЯ, СВАРЕННЫЕ В МЕСТАХ ПЕРЕСЕЧЕНИЯ"
21036,731441,"ТКАНИ, РЕШЕТКИ, СЕТКИ И ОГРАЖДЕНИЯ, ПРОЧИЕ, ОЦИНКОВАННЫЕ"
21039,731442,"ТКАНИ, РЕШЕТКИ, СЕТКИ И ОГРАЖДЕНИЯ, ПРОЧИЕ, ПОКРЫТЫЕ ПЛАСТМАССОЙ"
21042,731449,"ТКАНИ, РЕШЕТКИ, СЕТКИ И ОГРАЖДЕНИЯ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, ПРОЧИЕ"
21045,731450,ПРОСЕЧНО-ВЫТЯЖНОЙ ЛИСТ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
21049,731511,ЦЕПИ РОЛИКОВЫЕ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
21055,731512,ЦЕПИ ШАРНИРНЫЕ ИЗ ЧЕРНЫХ МЕТАЛЛОВ ПРОЧИЕ
21058,731519,ЧАСТИ ШАРНИРНЫХ ЦЕПЕЙ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
21061,731520,ЦЕПИ ПРОТИВОСКОЛЬЖЕНИЯ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
21064,731581,ПРОЧИЕ ЦЕПИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ ПЛОСКОЗВЕННЫЕ С РАСПОРКОЙ
21067,731582,"ЦЕПИ ПРОЧИЕ, СО СВАРНЫМИ ЗВЕНЬЯМИ"
21070,731589,"ЦЕПИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, ПРОЧИЕ"
21073,731590,"ЧАСТИ ЦЕПЕЙ ИЗ ЧЕРНЫХ МЕТАЛЛОВ, ПРОЧИЕ"
21077,731600,"ЯКОРЯ, КОШКИ И ИХ ЧАСТИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
21081,731700,"ГВОЗДИ, КНОПКИ, ЧЕРТЕЖН. КНОПКИ, РИФЛЕНЫЕ ГВОЗДИ, СКОБЫ (КР. ВКЛЮЧ. В ТОВ. ПОЗ. 8305) И АНАЛОГ. ИЗДЕЛИЯ, ИЗ ЧЕРН. МЕТАЛЛОВ, С ГОЛОВКАМИ ИЛИ БЕЗ ГОЛОВОК ИЗ ДР. МАТЕРИАЛОВ, КР. ИЗДЕЛИЙ С МЕДН. ГОЛОВКАМИ"
21093,731811,ГЛУХАРИ СНАБЖЕННЫЕ РЕЗЬБОЙ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
21096,731812,"ПРОЧИЕ ШУРУПЫ ДЛЯ ДЕРЕВА, ИЗ ЧЕРНЫХ МЕТАЛЛОВ, СНАБЖЕННЫЕ РЕЗЬБОЙ"
21101,731813,КРЮКИ И КОЛЬЦА ВВЕРТНЫЕ СНАБЖЕННЫЕ РЕЗЬБОЙ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
21104,731814,ВИНТЫ САМОНАРЕЗАЮЩИЕ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
21113,731815,"ВИНТЫ И БОЛТЫ ПРОЧИЕ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ, СНАБЖЕННЫЕ РЕЗЬБОЙ, В КОМПЛЕКТЕ С ГАЙКАМИ ИЛИ ШАЙБАМИ ИЛИ БЕЗ НИХ"
21152,731816,ГАЙКИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ СНАБЖЕННЫЕ РЕЗЬБОЙ
21168,731819,ИЗДЕЛИЯ С НАРЕЗАННОЙ РЕЗЬБОЙ ИЗ ЧЕРНЫХ МЕТАЛЛОВ ПРОЧИЕ
21173,731821,"ПРОЧИЕ ШАЙБЫ ПРУЖИННЫЕ И СТОПОРНЫЕ, ИЗДЕЛИЯ БЕЗ РЕЗЬБЫ"
21177,731822,ШАЙБЫ ПРОЧИЕ ИЗДЕЛИЯ БЕЗ РЕЗЬБЫ
21183,731823,"ИЗДЕЛИЯ БЕЗ РЕЗЬБЫ, ЗАКЛЕПКИ"
21187,731824,"ШПОНКИ И ШПЛИНТЫ, ИЗДЕЛИЯ БЕЗ РЕЗЬБЫ"
21192,731829,"ИЗДЕЛИЯ БЕЗ РЕЗЬБЫ,  ПРОЧИЕ"
21199,731940,БУЛАВКИ АНГЛИЙСКИЕ И ПРОЧИЕ БУЛАВКИ
21202,731990,"ИГЛЫ ШВЕЙНЫЕ, СПИЦЫ ВЯЗАЛЬНЫЕ, ШИЛА, КРЮЧКИ ВЯЗАЛЬНЫЕ, ИГЛЫ ДЕККЕРНЫЕ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ДЛЯ РУЧНОЙ РАБОТЫ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ ПРОЧИЕ"
21208,732010,"РЕССОРЫ ЛИСТОВЫЕ И ЛИСТЫ ДЛЯ НИХ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
21215,732020,"ПРУЖИНЫ СПИРАЛЬНЫЕ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
21231,732090,"ПРОЧИЕ ПРУЖИНЫ И ЛИСТЫ ДЛЯ НИХ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
21241,732111,"ШТ-УСТРОЙСТВА ДЛЯ ПРИГОТОВЛЕНИЯ И ПОДОГРЕВА ПИЩИ ТОЛЬКО НА ГАЗОВОМ ИЛИ НА ГАЗОВОМ И ДРУГИХ ВИДАХ ТОПЛИВА, ИЗ ЧЕРНЫХ МЕТАЛЛОВ"
21246,732112,ШТ-УСТРОЙСТВА КУХОННЫЕ ДЛЯ ПРИГОТОВЛЕНИЯ И ПОДОГРЕВА ПИЩИ НА ЖИДКОМ ТОПЛИВЕ
21249,732119,"ШТ-УСТРОЙСТВА ДЛЯ ПРИГОТОВЛЕНИЯ И ПОДОГРЕВА ПИЩИ,ПРОЧИЕ, ВКЛЮЧАЯ УСТРОЙСТВА НА ТВЕРДОМ ТОПЛИВЕ"
21252,732181,"ШТ-БЫТОВЫЕ УСТРОЙСТВА НЕЭЛЕКТРИЧЕСКИЕ, ПРОЧИЕ, ТОЛЬКО НА ГАЗОВОМ ИЛИ НА ГАЗОВОМ И ДРУГИХ ВИДАХ ТОПЛИВА"
21255,732182,"ШТ-БЫТОВЫЕ УСТРОЙСТВА НЕЭЛЕКТРИЧЕСКИЕ, ПРОЧИЕ, НА ЖИДКОМ ТОПЛИВЕ"
21258,732189,"ШТ-ПЕЧИ ОТОПИТЕЛЬНЫЕ, И АНАЛОГИЧНЫЕ БЫТОВЫЕ УСТРОЙСТВА НЕЭЛЕКТРИЧЕСКИЕ, И ИХ ЧАСТИ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ, ВКЛЮЧАЯ УСТРОЙСТВА НА ТВЕРДОМ ТОПЛИВЕ"
21261,732190,ЧАСТИ К КУХОННЫМ УСТРОЙСТВАМ ДЛЯ ПРИГОТОВЛЕНИЯ И ПОДОГРЕВА ПИЩИ
21265,732211,РАДИАТОРЫ И ИХ ЧАСТИ ИЗ ЧУГУННОГО ЛИТЬЯ
21268,732219,ПРОЧИЕ РАДИАТОРЫ И ИХ ЧАСТИ ИЗ ЧЕРНЫХ МЕТАЛЛОВ
