,KOD,NAME
27015,8528692000,"ШТ-ПРЕКТОРЫ, ПРОЧИЕ, МОНОХРОМНОГО ИЗОБРАЖЕНИЯ"
27017,8528699000,"ШТ-ПРЕКТОРЫ, ПРОЧИЕ, ЦВЕТНОГО ИЗОБРАЖЕНИЯ"
27020,8528711100,"ШТ-ВИДЕОТЮНЕРЫ, ЭЛЕКТРОННЫЕ МОДУЛИ ДЛЯ ВСТРАИВАНИЯ В ВЫЧИСЛИТЕЛЬНЫЕ МАШИНЫ"
27022,8528711500,"ШТ- АППАРАТЫ С ПРИБОРАМИ НА ОСНОВЕ МИКРОПРОЦЕССОРА, СОДЕРЖАЩИЕ МОДЕМ ДЛЯ ПОЛУЧЕНИЯ ДОСТУПА В ИНТЕРНЕТ И ИМЕЮЩИЕ ФУНКЦИЮ ИНТЕРАКТИВНОГО ИНФОРМАЦИОННОГО ОБМЕНА, СПОСОБНЫЕ ПРИНИМАТЬ ТЕЛЕВИЗИОННЫЕ СИГНАЛЫ (ТЕЛЕВИЗИОННЫЕ ПРИЕМНИКИ С КОММУНИКАЦИОННОЙ ФУНКЦИЕЙ"
27024,8528711900,"ШТ-ВИДЕОТЮНЕРЫ, ПРОЧИЕ"
27026,8528719100,"ШТ-АППАРАТЫ С ПРИБОРАМИ НА ОСНОВЕ МИКРОПРОЦЕССОРА, СОДЕРЖАЩИЕ МОДЕМ ДЛЯ ПОЛУЧЕНИЯ ДОСТУПА В ИНТЕРНЕТ И ИМЕЮЩИЕ ФУНКЦИЮ ИНТЕРАКТИВНОГО ИНФОРМАЦИОННОГО ОБМЕНА, СПОСОБНЫЕ ПРИНИМАТЬ ТЕЛЕВИЗИОННЫЕ СИГНАЛЫ (ТЕЛЕВИЗИОННЫЕ ПРИЕМНИКИ С КОММУНИКАЦИОННОЙ ФУНКЦИЕЙ)"
27028,8528719900,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗ.СВЯЗИ, ВКЛЮЧ.ИЛИ НЕ ВКЛЮЧ. В СВОЙ СОСТАВ ШИРОКОВЕЩАТ. РАДИОПРИЕМНИК ИЛИ АППАРАТУРУ, ЗАПИСЫВА.ИЛИ ВОСПРОИЗВОД.ЗВУК ИЛИ ИЗОБРАЖЕНИЕ, НЕ ПРЕДНАЗНАЧ.ДЛЯ ВКЛЮЧЕНИЯ В СВОЙ СОСТАВ ВИДЕОДИСПЛЕЯ ИЛИ  ЭКРАНА, ПРОЧАЯ"
27031,8528721000,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯТЕЛЕВИЗИОННОЕ ПРОЕКЦИОННОЕ ОБОРУДОВАНИЕ"
27033,8528722001,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯАППАРАТУРА, ВКЛЮЧАЮЩАЯ В СВОЙ СОСТАВ ВИДЕОЗАПИСЫВАЮЩУЮ ИЛИ ВИДЕОВОСПРОИЗВОД.АППАРАТУРУ,С Ж/К ИЛИ ПЛАЗМЕННЫМ ЭКРАНОМ"
27034,8528722009,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯАППАРАТУРА, ВКЛЮЧАЮЩАЯ В СВОЙ СОСТАВ ВИДЕОЗАПИСЫВАЮЩУЮ ИЛИ ВИДЕОВОСПРОИЗВОДЯЩУЮ АППАРАТУРУ: ПРОЧАЯ"
27036,8528723001,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯ, СО ВСТРОЕННОЙ ТРУБКОЙ, С РАЗМЕРОМ ДИАГОНАЛИ ЭКРАНА НЕ БОЛЕЕ 42 СМ"
27037,8528723002,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯ, СО ВСТРОЕННОЙ ТРУБКОЙ, С РАЗМЕРОМ ДИАГОНАЛИ ЭКРАНА БОЛЕЕ 42 СМ, НО НЕ БОЛЕЕ 52 СМ"
27038,8528723003,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯ, СО ВСТРОЕННОЙ ТРУБКОЙ, С РАЗМЕРОМ ДИАГОНАЛИ ЭКРАНА БОЛЕЕ 52 СМ, НО НЕ БОЛЕЕ 72 СМ"
27039,8528723009,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯ, СО ВСТРОЕННОЙ ТРУБКОЙ, ПРОЧАЯ"
27041,8528724000,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯ, С ЭКРАНОМ, ВЫПОЛНЕННЫМ ПО ТЕХНОЛОГИИ ЖИДКОКРИСТАЛЛИЧЕСКИХ ДИСПЛЕЕВ"
27043,8528726000,"ШТ-ППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯ, С ЭКРАНОМ, ВЫПОЛНЕННЫМ ПО ТЕХНОЛОГИИ ПЛАЗМЕННЫХ ПАНЕЛЕЙ"
27045,8528728000,"ШТ-ПАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ПРОЧАЯ, ЦВЕТНОГО ИЗОБРАЖЕНИЯ, ПРОЧАЯ"
27048,8528730000,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ВКЛЮЧАЮЩАЯ ИЛИ НЕ ВКЛЮЧАЮЩАЯВ СВОЙ СОСТАВ ШИРОКОВЕЩАТЕЛЬНЫЙ РАДИОПРИЕМНИК ИЛИ АППАРАТУРУ, ЗАПИСЫВАЮЩ.ИЛИ ВОСПР.ЗВУК ИЛИ ИЗОБРАЖ:МОНОХРОМНОГО ИЗОБРАЖЕНИЯ"
27052,8529101100,"АНТЕННЫ ТЕЛЕСКОПИЧЕСКИЕ И ШТЫРЕВЫЕ ДЛЯ ПОРТАТИВНЫХ АППАРАТОВ ИЛИ АППАРАТОВ, УСТАНАВЛИВАЕМЫХ В МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВАХ"
27054,8529103100,ПРОЧИЕ АНТЕННЫ НАРУЖНЫЕ ДЛЯ ВЕЩАТЕЛ. РАДИОПРИЕМНИКОВ ИЛИ ТЕЛЕПРИЕМНИКОВ   ДЛЯ ПРИЕМА ЧЕРЕЗ СПУТНИК
27056,8529103900,ПРОЧИЕ АНТЕННЫ НАРУЖНЫЕ ДЛЯ ВЕЩАТЕЛ. РАДИОПРИЕМНИКОВ ИЛИ ТЕЛЕПРИЕМНИКОВ
27058,8529106500,"АНТЕННЫ И АНТЕННЫЕ ОТРАЖАТЕЛИ ВСЕХ ТИПОВ; ЧАСТИ, ИСПОЛЬЗУЕМЫЕ ВМЕСТЕ С ЭТМИ ИЗДЕЛИЯМИ:  АНТЕННЫ ВНУТРЕННИЕ ДЛЯ ВЕЩАТЕЛЬНЫХ РАДИОПРИЕМНИКОВ ИЛИ    ТЕЛЕПРИЕМНИКОВ, ВКЛЮЧАЯ ВСТРОЕННЫЕ"
27060,8529106901,"АНТЕННЫ, ПРОЧИЕ ДЛЯ ПРОИЗВОДСТВА ГРАЖДАНСКИХ ВОЗДУШНЫХ СУДОВ <5>"
27061,8529106909,"ПРОЧИЕ АНТЕННЫ, ПРОЧИЕ"
27063,8529108000,АНТЕННЫЕ ФИЛЬТРЫ И РАЗДЕЛЯЮЩИЕ УСТРОЙСТВА
27065,8529109500,"АНТЕННЫ И АНТЕННЫЕ ОТРАЖАТЕЛИ ВСЕХ ТИПОВ; ЧАСТИ, ИСПОЛЬЗУЕМЫЕ ВМЕСТЕ С ЭТИМИ ИЗДЕЛИЯМИ, ПРОЧИЕ"
27068,8529901011,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗ. 8524 11 001 1, 8524 12 001 1, 8524 19 001 1, 8524 91 001 1, 8524 92 001 1, 8524 99 001 1, ПРЕДНАЗНАЧЕННЫХ ДЛЯ ПРОМ. СБОРКИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВ ТОВ. ПОЗ.8701 - 8705, ИХ УЗЛОВ И АГРЕГАТОВ5)"
27069,8529901012,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗ. 8524 11 001 2, 8524 12 001 2, 8524 19 001 2, 8524 91 001 2, 8524 92 001 2, 8524 99 001 2, ПРЕДНАЗНАЧЕННЫХ ДЛЯ ПРОМ. СБОРКИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВ ТОВ. ПОЗ. 8701 - 8705, ИХ УЗЛОВ И АГРЕГАТОВ5)"
27070,8529901013,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 001 3, 8524 12 001 3, 8524 19 001 3, 8524 91 001 3, 8524 92 001 3, 8524 99 001 3, ДЛЯ ГРАЖДАНСКИХ ВОЗДУШНЫХ СУДОВ5)"
27071,8529901014,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 001 4, 8524 12 001 4, 8524 19 001 4, 8524 91 001 4, 8524 92 001 4, 8524 99 001 4"
27072,8529901015,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗ.Й 8524 11 001 5, 8524 12 001 5, 8524 19 001 5, 8524 91 001 5, 8524 92 001 5, 8524 99 001 5, ПРЕДНАЗНАЧЕННЫХ ДЛЯ ПРОМ. СБОРКИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВ ТОВ. ПОЗ. 8701 - 8705, ИХ УЗЛОВ И АГРЕГАТОВ5)"
27073,8529901016,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 001 6, 8524 12 001 6, 8524 19 001 6, 8524 91 001 6, 8524 92 001 6, 8524 99 001 6"
27074,8529901017,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 001 7, 8524 12 001 7, 8524 19 001 7, 8524 91 001 7, 8524 92 001 7, 8524 99 001 7"
27075,8529901019,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 001 9, 8524 12 001 9, 8524 19 001 9, 8524 91 001 9, 8524 92 001 9, 8524 99 001 9"
27076,8529901021,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 002 1, 8524 12 002 1, 8524 19 002 1, 8524 91 002 1, 8524 92 002 1, 8524 99 002 1"
27077,8529901022,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗ. 8524 11 002 2, 8524 12 002 2, 8524 19 002 2, 8524 91 002 2, 8524 92 002 2, 8524 99 002 2, ПРЕДНАЗНАЧЕННЫХ ДЛЯ ПРОМ. СБОРКИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВ ТОВ. ПОЗ. 8701 - 8705, ИХ УЗЛОВ И АГРЕГАТОВ5)"
27078,8529901023,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 002 3, 8524 12 002 3, 8524 19 002 3, 8524 91 002 3, 8524 92 002 3, 8524 99 002 3"
27079,8529901024,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 002 4, 8524 12 002 4, 8524 19 002 4, 8524 91 002 4, 8524 92 002 4, 8524 99 002 4"
27080,8529901025,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 002 5, 8524 12 002 5, 8524 19 002 5, 8524 91 002 5, 8524 92 002 5, 8524 99 002 5, ДЛЯ ГРАЖДАНСКИХ ВОЗДУШНЫХ СУДОВ5)"
27081,8529901026,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 002 6, 8524 19 002 6, 8524 91 002 6, 8524 99 002 6, ДЛЯ АППАРАТУРЫ ТОВАРНОЙ ПОЗИЦИИ 85285)"
27082,8529901027,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 002 7, 8524 12 002 7, 8524 19 002 7, 8524 91 002 7, 8524 92 002 7, 8524 99 002 7"
27083,8529901028,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 002 8, 8524 12 002 8, 8524 19 002 8, 8524 91 002 8, 8524 92 002 8, 8524 99 002 8"
27084,8529901029,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 002 9, 8524 12 002 9, 8524 19 002 9, 8524 91 002 9, 8524 92 002 9, 8524 99 002 9"
27085,8529901031,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗ. 8524 11 003 1, 8524 12 003 1, 8524 19 003 1, 8524 91 003 1, 8524 92 003 1, 8524 99 003 1, ПРЕДНАЗНАЧЕННЫХ ДЛЯ ПРОМ. СБОРКИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВ ТОВ. ПОЗ. 8701 - 8705, ИХ УЗЛОВ И АГРЕГАТОВ5)"
27086,8529901032,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 003 2, 8524 12 003 2, 8524 19 003 2, 8524 91 003 2, 8524 92 003 2, 8524 99 003 2"
27087,8529901033,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 003 3, 8524 12 003 3, 8524 19 003 3, 8524 91 003 3, 8524 92 003 3, 8524 99 003 3"
27088,8529901034,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 003 4, 8524 12 003 4, 8524 19 003 4, 8524 91 003 4, 8524 92 003 4, 8524 99 003 4"
27089,8529901035,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 003 5, 8524 12 003 5, 8524 19 003 5, 8524 91 003 5, 8524 92 003 5, 8524 99 003 5"
27090,8529901036,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 003 6, 8524 12 003 6, 8524 19 003 6, 8524 91 003 6, 8524 92 003 6, 8524 99 003 6"
27091,8529901037,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 003 7, 8524 12 003 7, 8524 19 003 7, 8524 91 003 7, 8524 92 003 7, 8524 99 003 7"
27092,8529901039,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 003 9, 8524 12 003 9, 8524 19 003 9, 8524 91 003 9, 8524 92 003 9, 8524 99 003 9"
27093,8529901041,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 004 1, 8524 12 004 1, 8524 19 004 1, 8524 91 004 1, 8524 92 004 1, 8524 99 004 1"
27094,8529901042,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 004 2, 8524 12 004 2, 8524 19 004 2, 8524 91 004 2, 8524 92 004 2, 8524 99 004 2"
27095,8529901043,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 004 3, 8524 12 004 3, 8524 19 004 3, 8524 91 004 3, 8524 92 004 3, 8524 99 004 3"
27096,8529901044,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 004 4, 8524 12 004 4, 8524 19 004 4, 8524 91 004 4, 8524 92 004 4, 8524 99 004 4"
27097,8529901045,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 004 5, 8524 12 004 5, 8524 19 004 5, 8524 91 004 5, 8524 92 004 5, 8524 99 004 5"
27098,8529901046,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 004 6, 8524 12 004 6, 8524 19 004 6, 8524 91 004 6, 8524 92 004 6, 8524 99 004 6"
27099,8529901049,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 004 9, 8524 12 004 9, 8524 19 004 9, 8524 91 004 9, 8524 92 004 9, 8524 99 004 9"
27100,8529901051,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 005 1, 8524 12 005 1, 8524 19 005 1, 8524 91 005 1, 8524 92 005 1, 8524 99 005 1"
27101,8529901052,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 005 2, 8524 12 005 2, 8524 19 005 2, 8524 91 005 2, 8524 92 005 2, 8524 99 005 2"
27102,8529901053,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 005 3, 8524 12 005 3, 8524 19 005 3, 8524 91 005 3, 8524 92 005 3, 8524 99 005 3"
27103,8529901054,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗ. 8524 11 005 4, 8524 12 005 4, 8524 19 005 4, 8524 91 005 4, 8524 92 005 4, 8524 99 005 4, ПРЕДНАЗНАЧЕННЫХ ДЛЯ ПРОМ. СБОРКИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВ ТОВ.ПОЗ.8701 - 8705, ИХ УЗЛОВ И АГРЕГАТОВ5)"
27104,8529901055,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 005 5, 8524 12 005 5, 8524 19 005 5, 8524 91 005 5, 8524 92 005 5, 8524 99 005 5, ДЛЯ ПРОИЗВОДСТВА АВИАЦИОННЫХ ДВИГАТЕЛЕЙ И/ИЛИ ГРАЖДАНСКИХ ВОЗДУШНЫХ СУДОВ5)"
27105,8529901056,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 005 6, 8524 12 005 6, 8524 19 005 6, 8524 91 005 6, 8524 92 005 6, 8524 99 005 6"
27106,8529901057,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 005 7, 8524 12 005 7, 8524 19 005 7, 8524 91 005 7, 8524 92 005 7, 8524 99 005 7"
27107,8529901059,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 005 9, 8524 12 005 9, 8524 19 005 9, 8524 91 005 9, 8524 92 005 9, 8524 99 005 9"
27108,8529901061,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗ. 8524 11 006 1, 8524 12 006 1, 8524 19 006 1, 8524 91 006 1, 8524 92 006 1, 8524 99 006 1, ПРЕДНАЗНАЧЕННЫХ ДЛЯ ПРОМ. СБОРКИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВ ТОВ. ПОЗ. 8701 - 8705, ИХ УЗЛОВ И АГРЕГАТОВ5)"
27109,8529901062,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 006 2, 8524 12 006 2, 8524 19 006 2, 8524 91 006 2, 8524 92 006 2, 8524 99 006 2, ДЛЯ ПРОИЗВОДСТВА АВИАЦИОННЫХ ДВИГАТЕЛЕЙ5)"
27110,8529901069,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 006 9, 8524 12 006 9, 8524 19 006 9, 8524 91 006 9, 8524 92 006 9, 8524 99 006 9"
27111,8529901071,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 007 1, 8524 12 007 1, 8524 19 007 1, 8524 91 007 1, 8524 92 007 1, 8524 99 007 1"
27112,8529901072,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 007 2, 8524 12 007 2, 8524 19 007 2, 8524 91 007 2, 8524 92 007 2, 8524 99 007 2"
27113,8529901073,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 007 3, 8524 12 007 3, 8524 19 007 3, 8524 91 007 3, 8524 92 007 3, 8524 99 007 3"
27114,8529901074,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 007 4, 8524 12 007 4, 8524 19 007 4, 8524 91 007 4, 8524 92 007 4, 8524 99 007 4"
27115,8529901075,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 007 5, 8524 12 007 5, 8524 19 007 5, 8524 91 007 5, 8524 92 007 5, 8524 99 007 5"
27116,8529901076,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 007 6, 8524 12 007 6, 8524 19 007 6, 8524 91 007 6, 8524 92 007 6, 8524 99 007 6"
27117,8529901090,"ПРОЧИЕ ЧАСТИ ДЛЯ МОДУЛЕЙ ТОВАРНОЙ ПОЗИЦИИ 8524: ДЛЯ МОДУЛЕЙ ПОДСУБПОЗИЦИЙ 8524 11 009 0, 8524 12 009 0, 8524 19 009 0, 8524 91 009 0, 8524 92 009 0, 8524 99 009 0"
27119,8529902001,"ЧАСТИ АППАРАТУРЫ ПОДСУБПОЗИЦИЙ 8525 60 000 1, 8525 60 000 9  И 8525 80 300 0"
27120,8529902002,"ЧАСТИ АППАРАТУРЫ ПОЗИЦИЙ 8525 60 000 1, 8525 60 000 9, 8525 81 300 0, 8525 82 300 0, 8525 83 300 0 И 8525 89 300 0"
27121,8529902008,"ЧАСТИ АППАРАТУРЫ ПОЗИЦИЙ 8525 60 000 1, 8525 60 000 9,8525 81 300 0, 8525 82 300 0,8525 83 300 0, 8525 89 300 0,8528 42 100 0, 8528 52 100 0 И 8528 62 100 0, ПРОЧИЕ"
27122,8529902009,"ЧАСТИ АППАРАТУРЫ ПОДСУБПОЗ.8525600000, 8525803000, 8528410000, 8528510000 И 8528610000, ПРОЧИЕ"
27124,8529904100,ПРОЧИЕ КОРПУСА ИЗ ДЕРЕВА
27126,8529904900,ПРОЧИЕ КОРПУСА ИЗ ПРОЧИХ МАТЕРИАЛОВ
27128,8529906501,"ЧАСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ АППАРАТУРЫ ТОВАРНЫХ ПОЗ.8525-8528: ЭЛЕКТРОННЫЕ МОДУЛИ ДЛЯ ГРАЖДАНСКИХ ВОЗДУШНЫХ СУДОВ <5>"
27129,8529906502,ПРОЧИЕ ЭЛЕКТРОННЫЕ МОДУЛИ ДЛЯ ГРАЖДАНСКИХ ВОЗДУШНЫХ СУДОВ 5)
27130,8529906508,"ПРОЧИЕ ЭЛЕКТРОННЫЕ МОДУЛИ, ПРОЧИЕ"
27131,8529906509,"ЧАСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ АППАРАТУРЫ ТОВАРНЫХ ПОЗ.8525-8528: ЭЛЕКТРОННЫЕ МОДУЛИ, ПРОЧИЕ"
27133,8529909200,"ПРОЧИЕ ЧАСТИ: ДЛЯ ТЕЛЕВИЗИОННЫХ КАМЕР ПОДСУБПОЗИЦИЙ 8525 81 110 0, 8525 81 190 0, 8525 82 110 0, 8525 82 190 0, 8525 83 110 0, 8525 83 190 0, 8525 89 110 0, 8525 89 190 0 И ДЛЯ АППАРАТУРЫ ТОВАРНЫХ ПОЗИЦИЙ 8527 И 8528"
27134,8529909201,ШТ-ПЛАЗМЕННЫЕ МОДУЛИ (ЭКРАНЫ) ДЛЯ АППАРАТУРЫ ТОВАРНОЙ ПОЗИЦИИ 85285)
27135,8529909202,ШТ-ЖИДКОКРИСТАЛЛИЧЕСКИЕ МОДУЛИ (ЭКРАНЫ) ДЛЯ АППАРАТУРЫ ТОВАРНОЙ ПОЗИЦИИ 85285)
27136,8529909209,"ЧАСТИ, ПРЕДНАЗНАЧЕННЫЕ ДЛЯ ТЕЛЕВИЗИОННЫХ КАМЕР ПОДСУБПОЗИЦИЙ 8525 80 110 0 И 8525 80 190 0 И ДЛЯ АППАРАТУРЫ ТОВАРНЫХ ПОЗИЦИЙ 8527 И 8528, ПРОЧИЕ"
27138,8529909600,"ПРОЧИЕ ЧАСТИ ДЛЯ АППАРАТУРЫ ТОВАРНЫХ ПОЗИЦИЙ 8525 – 8528, ПРОЧИЕ"
27140,8529909700,"ЧАСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ АППАРАТУРЫ ТОВАРНЫХ ПОЗ.8525-8528: ПРОЧИЕ"
27144,8530100000,ШТ-ОБОРУДОВАНИЕ ДЛЯ ЖЕЛЕЗНОДОРОЖНЫХ ИЛИ ТРАМВАЙНЫХ ПУТЕЙ
27147,8530800000,"ШТ-ПРОЧЕЕ ОБОРУДОВАНИЕ ЭЛЕКТРИЧЕСКОЙ СИГНАЛИЗАЦИИ, ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ И/ИЛИ УПРАВЛЕНИЯ ДВИЖЕНИЕМ ДЛЯ ЖЕЛЕЗНЫХ ДОРОГ, ТРАМВАЙНЫХ ПУТЕЙ, АВТОМОБИЛЬНЫХ ДОРОГ (КРОМЕ ОБОРУДОВАНИЯ ТОВАРНОЙ ПОЗИЦИИ 8608)"
