,KOD,NAME
4017,1105,"МУКА ТОНКОГО И ГРУБОГО ПОМОЛА, ПОРОШОК, ХЛОПЬЯ, ГРАНУЛЫ КАРТОФЕЛЬНЫЕ"
4024,1106,"МУКА ТОНКОГО И ГРУБОГО ПОМОЛА И ПОРОШОК ИЗ СУШЕНЫХ БОБОВЫХ ОВОЩЕЙ ТОВАРНОЙ ПОЗИЦИИ 0713, ИЗ СЕРДЦЕВИНЫ САГОВОЙ ПАЛЬМЫ, ИЗ КОРНЕПЛОДОВ ИЛИ КЛУБНЕПЛОДОВ ТОВАРНОЙ ПОЗИЦИИ 0714 ИЛИ ПРОДУКТОВ ГРУППЫ 08"
4038,1107,"СОЛОД, ПОДЖАРЕННЫЙ ИЛИ НЕПОДЖАРЕННЫЙ"
4051,1108,КРАХМАЛ; ИНУЛИН
4072,1109,"КЛЕЙКОВИНА ПШЕНИЧНАЯ, СУХАЯ ИЛИ СЫРАЯ"
4077,1201,"СОЕВЫЕ БОБЫ, ДРОБЛЕНЫЕ ИЛИ НЕДРОБЛЕНЫЕ"
4084,1202,"АРАХИС, НЕЖАРЕНЫЙ ИЛИ НЕ ПРИГОТОВЛЕННЫЙ КАКИМ-ЛИБО ДРУГИМ СПОСОБОМ, ЛУЩЕНЫЙ ИЛИ НЕЛУЩЕНЫЙ, ДРОБЛЕНЫЙ ИЛИ НЕДРОБЛЕНЫЙ"
4094,1203,КОПРА
4098,1204,"СЕМЕНА ЛЬНА, ДРОБЛЕНЫЕ ИЛИ НЕДРОБЛЕНЫЕ"
4105,1205,"СЕМЕНА РАПСА, ИЛИ КОЛЬЗЫ, ДРОБЛЕНЫЕ ИЛИ НЕДРОБЛЕНЫЕ"
4115,1206,"СЕМЕНА ПОДСОЛНЕЧНИКА, ДРОБЛЕНЫЕ ИЛИ НЕДРОБЛЕНЫЕ"
4123,1207,"СЕМЕНА И ПЛОДЫ ПРОЧИХ МАСЛИЧНЫХ КУЛЬТУР, ДРОБЛЕНЫЕ ИЛИ НЕДРОБЛЕНЫЕ"
4164,1208,"МУКА ТОНКОГО И ГРУБОГО ПОМОЛА ИЗ СЕМЯН ИЛИ ПЛОДОВ МАСЛИЧНЫХ КУЛЬТУР, КРОМЕ СЕМЯН ГОРЧИЦЫ"
4171,1209,"СЕМЕНА, ПЛОДЫ И СПОРЫ ДЛЯ ПОСЕВА"
4223,1210,"ШИШКИ ХМЕЛЯ, СВЕЖИЕ ИЛИ СУШЕНЫЕ, ДРОБЛЕНЫЕ ИЛИ НЕДРОБЛЕНЫЕ, В ПОРОШКООБРАЗНОМ ВИДЕ ИЛИ В ВИДЕ ГРАНУЛ; ЛУПУЛИН"
4232,1211,"РАСТЕНИЯ И ИХ ЧАСТИ (ВКЛЮЧАЯ СЕМЕНА И ПЛОДЫ), ИСПОЛЬЗУЕМЫЕ ГЛАВНЫМ ОБРАЗОМ В ПАРФЮМЕРИИ, ФАРМАЦИИ ИЛИ ИНСЕКТИЦИДНЫХ, ФУНГИЦИДНЫХ ИЛИ АНАЛОГИЧНЫХ ЦЕЛЯХ, СВЕЖИЕ ИЛИ СУШЕНЫЕ, ЦЕЛЫЕ ИЛИ ИЗМЕЛЬЧЕННЫЕ, ДРОБЛЕНЫЕ ИЛИ МОЛОТЫЕ"
4255,1212,"ПЛОДЫ РОЖКОВОГО ДЕРЕВА, МОРСКИЕ И ПРОЧИЕ ВОДОРОСЛИ, СВЕКЛА САХАРНАЯ И САХАРНЫЙ ТРОСТНИК, СВЕЖИЕ, ОХЛАЖДЕННЫЕ, МОРОЖЕНЫЕ ИЛИ СУШЕНЫЕ, ДРОБЛЕНЫЕ ИЛИ НЕДРОБЛЕНЫЕ; КОСТОЧКИ ПЛОДОВ И ИХ ЯДРА, ПРОЧИЕ ПРОДУКТЫ РАСТИТЕЛЬНОГО ПРОИСХОЖДЕНИЯ (ВКЛЮЧАЯ НЕОБЖАРЕННЫЕ КОРНИ ЦИКОРИЯ РАЗНОВИДНОСТИ CICНORIUM INTYBUS SATIVUM), ИСПОЛЬЗУЕМЫЕ ГЛАВНЫМ ОБРАЗОМ ДЛЯ ПИЩЕВЫХ ЦЕЛЕЙ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
4283,1213,"СОЛОМА И МЯКИНА ЗЕРНОВЫХ, НЕОБРАБОТАННАЯ, ИЗМЕЛЬЧЕННАЯ ИЛИ НЕИЗМЕЛЬЧЕННАЯ, РАЗМОЛОТАЯ ИЛИ НЕРАЗМОЛОТАЯ, ПРЕССОВАННАЯ ИЛИ В ВИДЕ ГРАНУЛ"
4287,1214,"БРЮКВА, СВЕКЛА ЛИСТОВАЯ (МАНГОЛЬД), КОРНЕПЛОДЫ КОРМОВЫЕ, СЕНО, ЛЮЦЕРНА, КЛЕВЕР, ЭСПАРЦЕТ, КАПУСТА КОРМОВАЯ, ЛЮПИН, ВИКА И АНАЛОГИЧНЫЕ КОРМОВЫЕ ПРОДУКТЫ, ГРАНУЛИРОВАННЫЕ ИЛИ НЕГРАНУЛИРОВАННЫЕ"
4297,1301,"ШЕЛЛАК ПРИРОДНЫЙ НЕОЧИЩЕННЫЙ; ПРИРОДНЫЕ КАМЕДИ, СМОЛЫ, ГУММИСМОЛЫ И ЖИВИЦА (НАПРИМЕР, БАЛЬЗАМЫ)"
4304,1302,"СОКИ И ЭКСТРАКТЫ РАСТИТЕЛЬНЫЕ; ПЕКТИНОВЫЕ ВЕЩЕСТВА, ПЕКТИНАТЫ И ПЕКТАТЫ; АГАР-АГАР И ДРУГИЕ КЛЕИ И ЗАГУСТИТЕЛИ РАСТИТЕЛЬНОГО ПРОИСХОЖДЕНИЯ, ВИДОИЗМЕНЕННЫЕ ИЛИ НЕВИДОИЗМЕНЕННЫЕ"
4339,1401,"МАТЕРИАЛЫ РАСТИТЕЛЬНОГО ПРОИСХОЖДЕНИЯ, ИСПОЛЬЗУЕМЫЕ ГЛАВНЫМ ОБРАЗОМ ДЛЯ ПЛЕТЕНИЯ (НАПРИМЕР, БАМБУК, РОТАНГ, ТРОСТНИК, СИТНИК, ИВА, РАФИЯ, ОЧИЩЕННАЯ, ОТБЕЛЕННАЯ ИЛИ ОКРАШЕННАЯ СОЛОМА ЗЕРНОВЫХ И ЛИПОВАЯ КОРА)"
4349,1404,"МАТЕРИАЛЫ РАСТИТЕЛЬНОГО ПРОИСХОЖДЕНИЯ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
4358,1501,"ЖИР СВИНОЙ (ВКЛЮЧАЯ ЛЯРД) И ЖИР ДОМАШНЕЙ ПТИЦЫ, КРОМЕ ЖИРА ТОВАРНОЙ ПОЗИЦИИ 0209 ИЛИ 1503"
4372,1502,"ЖИР КРУПНОГО РОГАТОГО СКОТА, ОВЕЦ ИЛИ КОЗ, КРОМЕ ЖИРА ТОВАРНОЙ ПОЗИЦИИ 1503"
4383,1503,"ЛЯРД-СТЕАРИН, ЛЯРД-ОЙЛЬ, ОЛЕОСТЕАРИН (ОЛЕОМАРГАРИН) И ЖИВОТНОЕ МАСЛО  (ТЕХНИЧЕСКИЙ МАРГАРИН), НЕЭМУЛЬГИРОВАННЫЕ ИЛИ НЕСМЕШАННЫЕ, ИЛИ НЕ  ПРИГОТОВЛЕННЫЕ КАКИМ-ЛИБО ИНЫМ СПОСОБОМ"
4393,1504,"ЖИРЫ, МАСЛА И ИХ ФРАКЦИИ, ИЗ РЫБЫ ИЛИ МОРСКИХ МЛЕКОПИТАЮЩИХ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4411,1505,"ЖИРОПОТ И ЖИРОВЫЕ ВЕЩЕСТВА, ПОЛУЧАЕМЫЕ ИЗ НЕГО ( ВКЛЮЧАЯ ЛАНОЛИН)"
4417,1506,"ПРОЧИЕ ЖИРЫ И МАСЛА ЖИВОТНЫЕ И ИХ ФРАКЦИИ, В ТОМ ЧИСЛЕ НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ИХ ХИМИЧЕСКОГО СОСТАВА"
4421,1507,"МАСЛО СОЕВОЕ И ЕГО ФРАКЦИИ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4434,1508,"МАСЛО АРАХИСОВОЕ И ЕГО ФРАКЦИИ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4445,1509,"МАСЛО ОЛИВКОВОЕ И ЕГО ФРАКЦИИ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4463,1510,"ПРОЧИЕ МАСЛА И ИХ ФРАКЦИИ, ПОЛУЧЕННЫЕ ТОЛЬКО ИЗ МАСЛИН (ОЛИВОК), НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ИХ ХИМИЧЕСКОГО СОСТАВА, ВКЛЮЧАЯ СМЕСИ ИХ С МАСЛАМИ ИЗ ТОВ. ПОЗ. N 1509"
4475,1511,"МАСЛО ПАЛЬМОВОЕ И ЕГО ФРАКЦИИ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4493,1512,"МАСЛО ПОДСОЛНЕЧНОЕ, САФЛОРОВОЕ ИЛИ ХЛОПКОВОЕ И ИХ ФРАКЦИИ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4520,1513,"МАСЛО КОКОСОВОЕ (КОПРОВОЕ), ПАЛЬМОЯДРОВОЕ ИЛИ МАСЛО БАБАССУ И ИХ ФРАКЦИИ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4563,1514,"МАСЛО РАПСОВОЕ (ИЗ РАПСА, ИЛИ КОЛЬЗЫ) ИЛИ ГОРЧИЧНОЕ И ИХ ФРАКЦИИ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4588,1515,"ПРОЧИЕ НЕЛЕТУЧИЕ РАСТИТЕЛЬНЫЕ ЖИРЫ, МАСЛА (ВКЛЮЧАЯ МАСЛО ЖОЖОБА) И ИХ ФРАКЦИИ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО БЕЗ ИЗМЕНЕНИЯ ХИМИЧЕСКОГО СОСТАВА"
4659,1516,"ЖИРЫ И МАСЛА ЖИВОТНЫЕ ИЛИ РАСТИТЕЛЬНЫЕ И ИХ ФРАКЦИИ, ПОЛНОСТЬЮ ИЛИ ЧАСТИЧНО ГИДРОГЕНИЗИРОВАННЫЕ, ПЕРЕЭТЕРИФИЦИРОВАННЫЕ, РЕЭТЕРИФИЦИРОВАННЫЕ ИЛИ ЭЛАИДИНИЗИРОВАННЫЕ, НЕРАФИНИРОВАННЫЕ ИЛИ РАФИНИРОВАННЫЕ, НО НЕ ПОДВЕРГНУТЫЕ ДАЛЬНЕЙШЕЙ ОБРАБОТКЕ"
4689,1517,"МАРГАРИН; ПРИГОДНЫЕ ДЛЯ УПОТРЕБЛЕНИЯ В ПИЩУ СМЕСИ ИЛИ ГОТОВЫЕ ПРОДУКТЫ ИЗ ЖИВОТНЫХ ИЛИ РАСТИТЕЛЬНЫХ ЖИРОВ ИЛИ МАСЕЛ ИЛИ ФРАКЦИЙ РАЗЛИЧНЫХ ЖИРОВ ИЛИ МАСЕЛ ДАННОЙ ГРУППЫ, КРОМЕ ПИЩЕВЫХ ЖИРОВ ИЛИ МАСЕЛ ИЛИ ИХ ФРАКЦИЙ ТОВАРНОЙ ПОЗИЦИИ 1516"
4704,1518,"ЖИВОТНЫЕ ИЛИ РАСТИТЕЛЬНЫЕ ЖИРЫ И МАСЛА И ИХ ФРАКЦИИ, ВАРЕНЫЕ,  ОКИСЛЕННЫЕ, ДЕГИДРАТИРОВАННЫЕ, СУЛЬФУРИРОВАННЫЕ ИЛИ ПОЛИМЕРИЗОВАННЫЕ,  КРОМЕ ТОВАРНОЙ ПОЗИЦИИ N 1516, НЕПИЩЕВЫЕ СМЕСИ"
4718,1520,ГЛИЦЕРИН СЫРОЙ; ГЛИЦЕРИНОВАЯ ВОДА И ГЛИЦЕРИНОВЫЙ ЩЕЛОК
4722,1521,"ВОСКИ РАСТИТЕЛЬНЫЕ (КРОМЕ ТРИГЛИЦЕРИДОВ), ВОСК ПЧЕЛИНЫЙ, ВОСКИ ДРУГИХ НАСЕКОМЫХ И СПЕРМАЦЕТ, ОКРАШЕННЫЕ ИЛИ НЕОКРАШЕННЫЕ, РАФИНИРОВАННЫЕ ИЛИ НЕРАФИНИРОВАННЫЕ"
4733,1522,ДЕГРА; ОСТАТКИ ПОСЛЕ ОБРАБОТКИ ЖИРОВЫХ ВЕЩЕСТВ ИЛИ ВОСКОВ РАСТИТЕЛЬНОГО ИЛИ ЖИВОТНОГО ПРОИСХОЖДЕНИЯ
4746,1601,"КОЛБАСЫ И АНАЛОГИЧНЫЕ ПРОДУКТЫ ИЗ МЯСА, МЯСНЫХ СУБПРОДУКТОВ ИЛИ КРОВИ, ПИЩЕВЫЕ ПРОДУКТЫ, ИЗГОТОВЛЕННЫЕ НА ИХ ОСНОВЕ"
4758,1602,"ГОТОВЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ ПРОДУКТЫ ИЗ МЯСА, МЯСНЫХ СУБПРОДУКТОВ ИЛИ КРОВИ ПРОЧИЕ"
4846,1603,"ЭКСТРАКТЫ И СОКИ ИЗ МЯСА, РЫБЫ, РАКООБРАЗНЫХ, МОЛЛЮСКОВ ИЛИ ПРОЧИХ ВОДНЫХ БЕСПОЗВОНОЧНЫХ"
4852,1604,"ГОТОВАЯ ИЛИ КОНСЕРВИРОВАННАЯ РЫБА; ИКРА ОСЕТРОВЫХ И ЕЕ ЗАМЕНИТЕЛИ, ИЗГОТОВЛЕННЫЕ ИЗ ИКРИНОК РЫБЫ"
4952,1605,"ГОТОВЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ РАКООБРАЗНЫЕ, МОЛЛЮСКИ И ПРОЧИЕ ВОДНЫЕ БЕСПОЗВОНОЧНЫЕ"
5015,1701,"САХАР ТРОСТНИКОВЫЙ ИЛИ СВЕКЛОВИЧНЫЙ И ХИМИЧЕСКИ ЧИСТАЯ САХАРОЗА, В ТВЕРДОМ СОСТОЯНИИ"
5123,1702,"ПРОЧИЕ САХАРА, ВКЛЮЧАЯ ХИМИЧЕСКИ ЧИСТЫЕ ЛАКТОЗУ, МАЛЬТОЗУ, ГЛЮКОЗУ И ФРУКТОЗУ, В ТВЕРДОМ СОСТОЯНИИ; СИРОПЫ САХАРНЫЕ БЕЗ ДОБАВЛЕНИЯ ВКУСО-АРОМАТИЧЕСКИХ ИЛИ КРАСЯЩИХ ВЕЩЕСТВ; ИСКУССТВЕННЫЙ МЕД, СМЕШАННЫЙ ИЛИ НЕ СМЕШАННЫЙ С НАТУРАЛЬНЫМ МЕДОМ; КАРАМЕЛЬНЫЙ КУЛЕР"
5175,1703,"МЕЛАССА, ПОЛУЧЕННАЯ В РЕЗУЛЬТАТЕ ИЗВЛЕЧЕНИЯ ИЛИ РАФИНИРОВАНИЯ САХАРА"
5182,1704,"КОНДИТЕРСКИЕ ИЗДЕЛИЯ ИЗ САХАРА (ВКЛЮЧАЯ БЕЛЫЙ ШОКОЛАД), НЕ СОДЕРЖАЩИЕ КАКАО"
5217,1801,"КАКАО-БОБЫ,ЦЕЛЫЕ ИЛИ ДРОБЛЕНЫЕ, СЫРЫЕ ИЛИ ЖАРЕНЫЕ"
5221,1802,"ШЕЛУХА, ОБОЛОЧКИ, КОЖИЦА И ПРОЧИЕ ОТХОДЫ КАКАО"
5225,1803,"КАКАО-ПАСТА, ОБЕЗЖИРЕННАЯ ИЛИ НЕОБЕЗЖИРЕННАЯ"
5232,1804,"КАКАО-МАСЛО, КАКАО-ЖИР"
5236,1805,КАКАО-ПОРОШОК БЕЗ ДОБАВОК САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ
5240,1806,"ШОКОЛАД И ПРОЧИЕ ГОТОВЫЕ ПИЩЕВЫЕ ПРОДУКТЫ, СОДЕРЖАЩИЕ КАКАО"
5291,1901,"ЭКСТРАКТ СОЛОДОВЫЙ; ГОТОВЫЕ ПИЩЕВЫЕ ПРОДУКТЫ ИЗ МУКИ ТОНКОГО ИЛИ ГРУБОГО ПОМОЛА, КРУПЫ, КРАХМАЛА ИЛИ СОЛОДОВОГО ЭКСТРАКТА, НЕ СОДЕРЖАЩИЕ КАКАО ИЛИ СОДЕРЖАЩИЕ МЕНЕЕ 40 МАС.% КАКАО В ПЕРЕСЧЕТЕ НА ПОЛНОСТЬЮ ОБЕЗЖИРЕННУЮ ОСНОВУ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ; ГОТОВЫЕ ПИЩЕВЫЕ ПРОДУКТЫ ИЗ СЫРЬЯ ТОВАРНЫХ ПОЗИЦИЙ 0401 - 0404, НЕ СОДЕРЖАЩИЕ ИЛИ СОДЕРЖАЩИЕ МЕНЕЕ 5 МАС.% КАКАО В ПЕРЕСЧЕТЕ НА ПОЛНОСТЬЮ ОБЕЗЖИРЕННУЮ ОСНОВУ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
5311,1902,"МАКАРОННЫЕ ИЗДЕЛИЯ, ПОДВЕРГНУТЫЕ ИЛИ НЕ ПОДВЕРГНУТЫЕ ТЕПЛОВОЙ ОБРАБОТКЕ, С НАЧИНКОЙ (ИЗ МЯСА ИЛИ ПРОЧИХ ПРОДУКТОВ) ИЛИ БЕЗ НАЧИНКИ, ИЛИ ПРИГОТОВЛЕННЫЕ ДРУГИМ СПОСОБОМ, ТАКИЕ КАК СПАГЕТТИ, МАКАРОНЫ, ЛАПША, РОЖКИ, КЛЕЦКИ, РАВИОЛИ, КАННЕЛЛОНИ; КУСКУС, ГОТОВЫЙ ИЛИ НЕ ГОТОВЫЙ К УПОТРЕБЛЕНИЮ В ПИЩУ"
5339,1903,"ТАПИОКА И ЕЕ ЗАМЕНИТЕЛИ, ПРИГОТОВЛЕННЫЕ ИЗ КРАХМАЛА, В ФОРМЕ ХЛОПЬЕВ, ГРАНУЛ, ШАРИКОВ, КРУПИНОК ИЛИ В ДРУГИХ АНАЛОГИЧНЫХ ФОРМАХ"
5343,1904,"ГОТОВЫЕ ПИЩЕВЫЕ ПРОДУКТЫ, ПОЛУЧЕННЫЕ ПУТЕМ ВЗДУВАНИЯ ИЛИ ОБЖАРИВАНИЯ ЗЕРНА ЗЛАКОВ ИЛИ ЗЕРНОВЫХ ПРОДУКТОВ (НАПРИМЕР, КУКУРУЗНЫЕ ХЛОПЬЯ); ЗЛАКИ (КРОМЕ ЗЕРНА КУКУРУЗЫ) В ВИДЕ ЗЕРНА ИЛИ В ВИДЕ ХЛОПЬЕВ ИЛИ ЗЕРНА, ОБРАБОТАННОГО ИНЫМ СПОСОБОМ (ЗА ИСКЛЮЧЕНИЕМ МУКИ ТОНКОГО И ГРУБОГО ПОМОЛА, КРУПЫ), ПРЕДВАРИТЕЛЬНО ОТВАРЕННЫЕ ИЛИ ПРИГОТОВЛЕННЫЕ ИНЫМ СПОСОБОМ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
5368,1905,"ХЛЕБ, МУЧНЫЕ КОНДИТЕРСКИЕ ИЗДЕЛИЯ, ПИРОЖНЫЕ, ПЕЧЕНЬЕ И ПРОЧИЕ ХЛЕБОБУЛОЧНЫЕ И МУЧНЫЕ КОНДИТЕРСКИЕ ИЗДЕЛИЯ, СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ КАКАО; ВАФЕЛЬНЫЕ ПЛАСТИНЫ, ПУСТЫЕ КАПСУЛЫ, ПРИГОДНЫЕ ДЛЯ ИСПОЛЬЗОВАНИЯ В ФАРМАЦЕВТИЧЕСКИХ ЦЕЛЯХ, ВАФЕЛЬНЫЕ ОБЛАТКИ ДЛЯ ЗАПЕЧАТЫВАНИЯ, РИСОВАЯ БУМАГА И АНАЛОГИЧНЫЕ ПРОДУКТЫ"
5422,2001,"ОВОЩИ, ФРУКТЫ, ОРЕХИ И ДРУГИЕ СЪЕДОБНЫЕ ЧАСТИ РАСТЕНИЙ, ПРИГОТОВЛЕННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ С ДОБАВЛЕНИЕМ УКСУСА ИЛИ УКСУСНОЙ КИСЛОТЫ"
5447,2002,"ТОМАТЫ, ПРИГОТОВЛЕННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ БЕЗ ДОБАВЛЕНИЯ УКСУСА ИЛИ УКСУСНОЙ КИСЛОТЫ"
5466,2003,"ГРИБЫ И ТРЮФЕЛИ, ПРИГОТОВЛЕННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ БЕЗ ДОБАВЛЕНИЯ УКСУСА ИЛИ УКСУСНОЙ КИСЛОТЫ"
5477,2004,"ОВОЩИ ПРОЧИЕ, ПРИГОТОВЛЕННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ БЕЗ ДОБАВЛЕНИЯ УКСУСА ИЛИ УКСУСНОЙ КИСЛОТЫ, ЗАМОРОЖЕННЫЕ, КРОМЕ ПРОДУКТОВ ТОВАРНОЙ ПОЗИЦИИ 2006"
5496,2005,"ОВОЩИ ПРОЧИЕ, ПРИГОТОВЛЕННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ, БЕЗ ДОБАВЛЕНИЯ УКСУСА ИЛИ УКСУСНОЙ КИСЛОТЫ, НЕЗАМОРОЖЕННЫЕ, КРОМЕ ПРОДУКТОВ ТОВАРНОЙ ПОЗИЦИИ 2006"
5542,2006,"ОВОЩИ, ПЛОДЫ, ОРЕХИ, КОЖУРА ПЛОДОВ И ПРОЧИЕ ЧАСТИ РАСТЕНИЙ, КОНСЕРВИРОВАННЫЕ В САХАРЕ (ПРОПИТАННЫЕ САХАРНЫМ СИРОПОМ, ЗАСАХАРЕННЫЕ ИЛИ ГЛАЗИРОВАННЫЕ)"
5556,2007,"ДЖЕМЫ, ЖЕЛЕ ФРУКТОВОЕ, МАРМЕЛАДЫ, ПЮРЕ ФРУКТОВОЕ ИЛИ ОРЕХОВОЕ, ПАСТА ФРУКТОВАЯ ИЛИ ОРЕХОВАЯ, ПОЛУЧЕННЫЕ ПУТЕМ ТЕПЛОВОЙ ОБРАБОТКИ, В ТОМ ЧИСЛЕ С ДОБАВЛЕНИЕМ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ"
5601,2008,"ФРУКТЫ, ОРЕХИ И ПРОЧИЕ СЪЕДОБНЫЕ ЧАСТИ РАСТЕНИЙ, ПРИГОТОВЛЕННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ ИНЫМ СПОСОБОМ, СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ ДОБАВОК САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ ИЛИ СПИРТА, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
5894,2009,"СОКИ ФРУКТОВЫЕ (ВКЛЮЧАЯ ВИНОГРАДНОЕ СУСЛО) И СОКИ ОВОЩНЫЕ, НЕСБРОЖЕННЫЕ И НЕ СОДЕРЖАЩИЕ ДОБАВОК СПИРТА, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ"
6188,2101,"ЭКСТРАКТЫ, ЭССЕНЦИИ И КОНЦЕНТРАТЫ КОФЕ, ЧАЯ ИЛИ МАТЕ, ИЛИ ПАРАГВАЙСКОГО ЧАЯ, И ГОТОВЫЕ ПРОДУКТЫ НА ИХ ОСНОВЕ ИЛИ НА ОСНОВЕ КОФЕ, ЧАЯ ИЛИ МАТЕ, ИЛИ ПАРАГВАЙСКОГО ЧАЯ; ОБЖАРЕННЫЙ ЦИКОРИЙ И ПРОЧИЕ ОБЖАРЕННЫЕ ЗАМЕНИТЕЛИ КОФЕ И ЭКСТРАКТЫ, ЭССЕНЦИИ И КОНЦЕНТРАТЫ ИЗ НИХ"
6226,2102,ДРОЖЖИ (АКТИВНЫЕ ИЛИ НЕАКТИВНЫЕ); ПРОЧИЕ МЕРТВЫЕ ОДНОКЛЕТОЧНЫЕ МИКРООРГАНИЗМЫ (КРОМЕ ВАКЦИН ТОВАРНОЙ ПОЗИЦИИ 3002); ГОТОВЫЕ ПЕКАРНЫЕ ПОРОШКИ
6246,2103,ПРОДУКТЫ ДЛЯ ПРИГОТОВЛЕНИЯ СОУСОВ И ГОТОВЫЕ СОУСЫ; ВКУСОВЫЕ ДОБАВКИ И ПРИПРАВЫ СМЕШАННЫЕ; ГОРЧИЧНЫЙ ПОРОШОК И ГОТОВАЯ ГОРЧИЦА
6266,2104,СУПЫ И БУЛЬОНЫ ГОТОВЫЕ И ЗАГОТОВКИ ДЛЯ ИХ ПРИГОТОВЛЕНИЯ; ГОМОГЕНИЗИРОВАННЫЕ СОСТАВНЫЕ ГОТОВЫЕ ПИЩЕВЫЕ ПРОДУКТЫ
6274,2105,"МОРОЖЕНОЕ И ПРОЧИЕ ВИДЫ ПИЩЕВОГО ЛЬДА, НЕ СОДЕРЖАЩИЕ ИЛИ СОДЕРЖАЩИЕ КАКАО"
6282,2106,"ПИЩЕВЫЕ ПРОДУКТЫ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
6320,2201,"Л-ВОДЫ, ВКЛЮЧАЯ ПРИРОДНЫЕ ИЛИ ИСКУССТВЕННЫЕ МИНЕРАЛЬНЫЕ, ГАЗИРОВАННЫЕ, БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ИЛИ ВКУСО-АРОМАТИЧЕСКИХ ВЕЩЕСТВ; ЛЕД И СНЕГ"
